,title,duration,url
52,"
                    Whip Strip and Use - Vintage

                ","
                    00:09:03
                ",https://bdsmstreak.com/video/59637/whip-strip-and-use-vintage
53,"
                    Vintage Bondage

                ","
                    01:00:18
                ",https://bdsmstreak.com/video/59397/vintage-bondage
54,"
                    Alizee - French

                ","
                    01:17:19
                ",https://bdsmstreak.com/video/59370/alizee-french
55,"
                    Bound and Fucked

                ","
                    01:13:34
                ",https://bdsmstreak.com/video/59290/bound-and-fucked
56,"
                    SM Sex - Vintage Japanese

                ","
                    00:39:43
                ",https://bdsmstreak.com/video/59240/sm-sex-vintage-japanese
57,"
                    Slave Sex - German Vintage

                ","
                    00:13:41
                ",https://bdsmstreak.com/video/58931/slave-sex-german-vintage
58,"
                    Hanged by Her Tits - Vintage

                ","
                    00:13:45
                ",https://bdsmstreak.com/video/58932/hanged-by-her-tits-vintage
59,"
                    Extreme Tit Hanging and BDSM - Vintage

                ","
                    00:23:50
                ",https://bdsmstreak.com/video/58933/extreme-tit-hanging-and-bdsm-vintage
60,"
                    Lesbian Girls Torture Party - Vintage German

                ","
                    00:51:21
                ",https://bdsmstreak.com/video/58925/lesbian-girls-torture-party-vintage-german
61,"
                    Vintage - Lesbian BDSM Pussy Whipping

                ","
                    00:59:02
                ",https://bdsmstreak.com/video/58926/vintage-lesbian-bdsm-pussy-whipping
62,"
                    Jay Edwards - Jev31

                ","
                    01:10:03
                ",https://bdsmstreak.com/video/58836/jay-edwards-jev31
63,"
                    Vintage BDSM - Lezdom Caged

                ","
                    00:22:43
                ",https://bdsmstreak.com/video/58825/vintage-bdsm-lezdom-caged
64,"
                    Lezdom - Vintage Dungeon BDSM

                ","
                    00:21:44
                ",https://bdsmstreak.com/video/58824/lezdom-vintage-dungeon-bdsm
65,"
                    Slave Marie - Vintage

                ","
                    00:13:42
                ",https://bdsmstreak.com/video/58325/slave-marie-vintage
66,"
                    1 hour of Vintage BDSM

                ","
                    00:59:08
                ",https://bdsmstreak.com/video/57994/1-hour-of-vintage-bdsm
67,"
                    The Knotty Maid - Lezdom Vintage

                ","
                    01:46:01
                ",https://bdsmstreak.com/video/57937/the-knotty-maid-lezdom-vintage
68,"
                    DP - 170 Devonshire Bondage

                ","
                    01:37:02
                ",https://bdsmstreak.com/video/57936/dp-170-devonshire-bondage
69,"
                    Tits Torture on Slut Wife - Vintage

                ","
                    00:07:23
                ",https://bdsmstreak.com/video/57873/tits-torture-on-slut-wife-vintage
70,"
                    vintage BDSM Shoot

                ","
                    00:33:19
                ",https://bdsmstreak.com/video/57633/vintage-bdsm-shoot
71,"
                    Stacy Burke - BDSM Classic

                ","
                    00:53:55
                ",https://bdsmstreak.com/video/57577/stacy-burke-bdsm-classic
72,"
                    Mature Slave Used By Two  Masters

                ","
                    00:32:51
                ",https://bdsmstreak.com/video/57574/mature-slave-used-by-two-masters
73,"
                    SMP-11 - Devonshire

                ","
                    02:27:00
                ",https://bdsmstreak.com/video/57522/smp-11-devonshire
74,"
                    French Vintage Humiliation and Rough Use

                ","
                    00:43:13
                ",https://bdsmstreak.com/video/56930/french-vintage-humiliation-and-rough-use
75,"
                    Insex Originals

                ","
                    01:32:13
                ",https://bdsmstreak.com/video/56827/insex-originals
76,"
                    Inverted Suspension Vintage Lesbian BDSM

                ","
                    00:02:43
                ",https://bdsmstreak.com/video/56653/inverted-suspension-vintage-lesbian-bdsm
77,"
                    German Master - Vintage 1

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/56266/german-master-vintage-1
78,"
                    German Master - Vintage 2

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/56267/german-master-vintage-2
79,"
                    Vintage Ponyplay

                ","
                    00:11:59
                ",https://bdsmstreak.com/video/56212/vintage-ponyplay
80,"
                    Penelope Pace - Vintage Maledom

                ","
                    00:07:48
                ",https://bdsmstreak.com/video/55682/penelope-pace-vintage-maledom
81,"
                    Hitch hiker - Vintage

                ","
                    00:08:42
                ",https://bdsmstreak.com/video/55683/hitch-hiker-vintage
82,"
                    Cali - Insex

                ","
                    00:46:32
                ",https://bdsmstreak.com/video/55612/cali-insex
83,"
                    In the Hands of a Sado Couple - Vintage

                ","
                    00:27:46
                ",https://bdsmstreak.com/video/55546/in-the-hands-of-a-sado-couple-vintage
84,"
                    Owned Slave Treatment - Vintage

                ","
                    00:25:08
                ",https://bdsmstreak.com/video/55545/owned-slave-treatment-vintage
85,"
                    Blowjob Training

                ","
                    00:04:27
                ",https://bdsmstreak.com/video/55326/blowjob-training
86,"
                    Elektro Torture - Vintage Femdom

                ","
                    00:04:24
                ",https://bdsmstreak.com/video/55282/elektro-torture-vintage-femdom
87,"
                    Rio's Rack Challenge

                ","
                    00:32:29
                ",https://bdsmstreak.com/video/55238/rio-s-rack-challenge
88,"
                    Suspension Lesbian BDSM

                ","
                    00:28:16
                ",https://bdsmstreak.com/video/55239/suspension-lesbian-bdsm
89,"
                    Russian Vintage BDSM Compilation

                ","
                    00:54:35
                ",https://bdsmstreak.com/video/54891/russian-vintage-bdsm-compilation
90,"
                    Insex - tightly Bound

                ","
                    00:11:45
                ",https://bdsmstreak.com/video/54594/insex-tightly-bound
91,"
                    Cunt and Clit Whipping - Vintage Lesbian BDSM

                ","
                    00:11:19
                ",https://bdsmstreak.com/video/54547/cunt-and-clit-whipping-vintage-lesbian-bdsm
92,"
                    Summer Cummings - 2

                ","
                    00:09:17
                ",https://bdsmstreak.com/video/54533/summer-cummings-2
93,"
                    Summer Cummings - 1

                ","
                    00:15:40
                ",https://bdsmstreak.com/video/54532/summer-cummings-1
94,"
                    Insex - Redhead

                ","
                    00:44:44
                ",https://bdsmstreak.com/video/54414/insex-redhead
95,"
                    Asian Maid

                ","
                    01:07:02
                ",https://bdsmstreak.com/video/54411/asian-maid
96,"
                    Perversion - Vintage BDSM From 70's

                ","
                    00:13:48
                ",https://bdsmstreak.com/video/54348/perversion-vintage-bdsm-from-70-s
97,"
                    Punished - Vintage BDSM

                ","
                    01:50:04
                ",https://bdsmstreak.com/video/54347/punished-vintage-bdsm
98,"
                    Tourist Trap - Vintage Part 1

                ","
                    00:58:35
                ",https://bdsmstreak.com/video/54346/tourist-trap-vintage-part-1
99,"
                    Tourist Trap - Vintage Part 2

                ","
                    00:56:50
                ",https://bdsmstreak.com/video/54345/tourist-trap-vintage-part-2
100,"
                    Lezdom - Captive - Vintage

                ","
                    00:50:17
                ",https://bdsmstreak.com/video/54189/lezdom-captive-vintage
101,"
                    Pony girls in Training

                ","
                    00:51:59
                ",https://bdsmstreak.com/video/54155/pony-girls-in-training
102,"
                    Anita Feller - Vintage German

                ","
                    00:18:56
                ",https://bdsmstreak.com/video/54156/anita-feller-vintage-german
103,"
                    Slave Treatment of Kristen - 1

                ","
                    00:26:49
                ",https://bdsmstreak.com/video/54084/slave-treatment-of-kristen-1
104,"
                    Slave Treatment of Kristen - 2

                ","
                    00:26:49
                ",https://bdsmstreak.com/video/54085/slave-treatment-of-kristen-2
105,"
                    Young Lorelei Lee insex

                ","
                    01:09:45
                ",https://bdsmstreak.com/video/54003/young-lorelei-lee-insex
106,"
                    Vintage Hardcore Lesbian BDSM

                ","
                    00:46:22
                ",https://bdsmstreak.com/video/53974/vintage-hardcore-lesbian-bdsm
107,"
                    Cunt in Pain

                ","
                    00:05:28
                ",https://bdsmstreak.com/video/53967/cunt-in-pain
108,"
                    Stretching Fisting and Pain

                ","
                    00:18:58
                ",https://bdsmstreak.com/video/53773/stretching-fisting-and-pain
109,"
                    Saddle Fuck - Vintage

                ","
                    00:03:53
                ",https://bdsmstreak.com/video/53613/saddle-fuck-vintage
110,"
                    French Full - Vintage

                ","
                    00:31:09
                ",https://bdsmstreak.com/video/53319/french-full-vintage
111,"
                    Slave Kirsten - German Vintage 3

                ","
                    00:52:53
                ",https://bdsmstreak.com/video/53268/slave-kirsten-german-vintage-3
112,"
                    Slave Kirsten - German Vintage 2

                ","
                    01:00:58
                ",https://bdsmstreak.com/video/53267/slave-kirsten-german-vintage-2
113,"
                    German Slave Girl - Vintage Part 4

                ","
                    00:02:36
                ",https://bdsmstreak.com/video/53184/german-slave-girl-vintage-part-4
114,"
                    German Slave Girl - Vintage Part 2

                ","
                    00:26:47
                ",https://bdsmstreak.com/video/53183/german-slave-girl-vintage-part-2
115,"
                    German Slave Girl - Vintage Part 3

                ","
                    00:26:50
                ",https://bdsmstreak.com/video/53181/german-slave-girl-vintage-part-3
116,"
                    German Slave Girl - Vintage Part 3

                ","
                    00:25:53
                ",https://bdsmstreak.com/video/53182/german-slave-girl-vintage-part-3
117,"
                    Cruel Dommes - Vintage

                ","
                    00:11:07
                ",https://bdsmstreak.com/video/53029/cruel-dommes-vintage
118,"
                    Vintage Femdom and Pony Boy

                ","
                    00:12:01
                ",https://bdsmstreak.com/video/53028/vintage-femdom-and-pony-boy
119,"
                    Vintage Cigarette CBT

                ","
                    00:06:20
                ",https://bdsmstreak.com/video/52864/vintage-cigarette-cbt
120,"
                    Femdom Vintage

                ","
                    00:56:36
                ",https://bdsmstreak.com/video/52740/femdom-vintage
121,"
                    Gangbang Slut - Vintage

                ","
                    00:14:26
                ",https://bdsmstreak.com/video/52684/gangbang-slut-vintage
122,"
                    12 Cocs for Gangbang Slave - Vintage

                ","
                    00:11:52
                ",https://bdsmstreak.com/video/52682/12-cocs-for-gangbang-slave-vintage
123,"
                    12 Cocs for Gangbang Slave - Vintage 2

                ","
                    00:13:04
                ",https://bdsmstreak.com/video/52683/12-cocs-for-gangbang-slave-vintage-2
124,"
                    Vintage Devonshire

                ","
                    01:11:14
                ",https://bdsmstreak.com/video/52648/vintage-devonshire
125,"
                    Devonshire Bondage

                ","
                    00:14:31
                ",https://bdsmstreak.com/video/52647/devonshire-bondage
126,"
                    Cunt Torture and Hot Wax - Vintage

                ","
                    00:25:34
                ",https://bdsmstreak.com/video/52514/cunt-torture-and-hot-wax-vintage
127,"
                    Vintage Pain Session - Part 2

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/52466/vintage-pain-session-part-2
128,"
                    Vintage Pain Session - Part 3

                ","
                    00:04:18
                ",https://bdsmstreak.com/video/52467/vintage-pain-session-part-3
129,"
                    MILF Slave - Vintage Part 2

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/52463/milf-slave-vintage-part-2
130,"
                    MILF Slave - Vintage Part 3

                ","
                    00:13:50
                ",https://bdsmstreak.com/video/52464/milf-slave-vintage-part-3
131,"
                    Vintage Pain Session - Part 1

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/52465/vintage-pain-session-part-1
132,"
                    MILF Slave - Vintage Part 1

                ","
                    00:20:02
                ",https://bdsmstreak.com/video/52462/milf-slave-vintage-part-1
133,"
                    Slave Pain - Vintage

                ","
                    00:20:00
                ",https://bdsmstreak.com/video/52461/slave-pain-vintage
134,"
                    Vintage Electro Torture

                ","
                    00:06:24
                ",https://bdsmstreak.com/video/52433/vintage-electro-torture
135,"
                    Get Comfortable - Vintage

                ","
                    00:04:00
                ",https://bdsmstreak.com/video/52274/get-comfortable-vintage
136,"
                    Time for a nap

                ","
                    00:10:11
                ",https://bdsmstreak.com/video/52275/time-for-a-nap
137,"
                    INSEX - 130

                ","
                    02:04:53
                ",https://bdsmstreak.com/video/51722/insex-130
138,"
                    INSEX - Escape

                ","
                    00:43:46
                ",https://bdsmstreak.com/video/51723/insex-escape
139,"
                    Gummiklinik - Vintage

                ","
                    01:25:11
                ",https://bdsmstreak.com/video/51714/gummiklinik-vintage
140,"
                    Vintage 3some Lezdom

                ","
                    00:14:49
                ",https://bdsmstreak.com/video/51665/vintage-3some-lezdom
141,"
                    Electro Torture - Vintage

                ","
                    00:06:24
                ",https://bdsmstreak.com/video/51588/electro-torture-vintage
142,"
                    Two Dommes - Merciless Whipping

                ","
                    00:11:23
                ",https://bdsmstreak.com/video/51485/two-dommes-merciless-whipping
143,"
                    Vintage - Sklavin

                ","
                    00:56:13
                ",https://bdsmstreak.com/video/51469/vintage-sklavin
144,"
                    Severe Vintage Pussy Whipping

                ","
                    00:06:25
                ",https://bdsmstreak.com/video/51268/severe-vintage-pussy-whipping
145,"
                    Vintage Amateur with Two Slaves

                ","
                    00:37:48
                ",https://bdsmstreak.com/video/51263/vintage-amateur-with-two-slaves
146,"
                    Two French Slaves - Vintage

                ","
                    00:21:49
                ",https://bdsmstreak.com/video/51265/two-french-slaves-vintage
147,"
                    Sexslave for BBC - Vintage

                ","
                    00:08:26
                ",https://bdsmstreak.com/video/51115/sexslave-for-bbc-vintage
